# Time (seconds),f0_f0_f0,f0_f0_f1,f0_f0_f2,f0_f0_f3,f0_f0_f4,f0_f0_f5,f0_f0_f6,f0_f0_f7
0.08975,0.9525146484375,0.924896240234375,0.9206390380859375,0.93536376953125,0.9698028564453125,1.0181732177734375,1.07025146484375,1.114410400390625
0.1795,0.9398193359375,0.9136505126953125,0.9140625,0.9278106689453125,0.9580841064453125,1.0050048828125,1.058624267578125,1.1085662841796875
0.26925,0.951507568359375,0.922393798828125,0.91912841796875,0.9340362548828125,0.9649505615234375,1.00860595703125,1.0607147216796875,1.110321044921875
0.359,0.9505615234375,0.9216766357421875,0.9159698486328125,0.9281463623046875,0.960906982421875,1.008544921875,1.060577392578125,1.1086883544921875
0.44875,0.954864501953125,0.926055908203125,0.9197998046875,0.9320068359375,0.9627838134765625,1.009918212890625,1.0647735595703125,1.115142822265625
0.5385,0.947540283203125,0.9178466796875,0.9120635986328125,0.92620849609375,0.9617919921875,1.0139617919921875,1.0683441162109375,1.11688232421875
0.62825,0.952911376953125,0.9225921630859375,0.9185028076171875,0.9346771240234375,0.96881103515625,1.017608642578125,1.072357177734375,1.12005615234375
0.718,0.9618072509765625,0.931976318359375,0.9257354736328125,0.9395599365234375,0.972442626953125,1.0190582275390625,1.06842041015625,1.11309814453125
0.80775,0.952239990234375,0.9254302978515625,0.9217987060546875,0.9358978271484375,0.9691009521484375,1.015869140625,1.0658111572265625,1.1111602783203125
0.8975,0.955810546875,0.9272003173828125,0.923370361328125,0.937835693359375,0.9703521728515625,1.0183258056640625,1.070281982421875,1.1158294677734375
0.98725,0.95318603515625,0.924224853515625,0.9207763671875,0.933563232421875,0.9658355712890625,1.0161590576171875,1.0710296630859375,1.11822509765625
1.077,0.951416015625,0.9221954345703125,0.91754150390625,0.931488037109375,0.9662322998046875,1.0158843994140625,1.0699462890625,1.117706298828125
1.16675,0.9481353759765625,0.9189453125,0.916900634765625,0.9355010986328125,0.971160888671875,1.0179901123046875,1.070068359375,1.1176910400390625
1.2565,0.9466705322265625,0.9169464111328125,0.91412353515625,0.9298095703125,0.9641571044921875,1.01483154296875,1.0705718994140625,1.118072509765625
1.34625,0.9519500732421875,0.9236602783203125,0.9196929931640625,0.93438720703125,0.96734619140625,1.014617919921875,1.0673980712890625,1.114837646484375
1.436,0.9477691650390625,0.9198455810546875,0.9154510498046875,0.9302520751953125,0.96441650390625,1.0128631591796875,1.0643310546875,1.1127471923828125
1.52575,0.949859619140625,0.920989990234375,0.91583251953125,0.932586669921875,0.9690704345703125,1.0167083740234375,1.0675506591796875,1.114654541015625
1.6155,0.953216552734375,0.9224090576171875,0.918975830078125,0.93634033203125,0.9703826904296875,1.015472412109375,1.06640625,1.1148529052734375
1.70525,0.9496002197265625,0.9218597412109375,0.9177093505859375,0.9323272705078125,0.9649505615234375,1.0112762451171875,1.06524658203125,1.1156768798828125
1.795,0.9590301513671875,0.9283294677734375,0.919921875,0.9333038330078125,0.9676055908203125,1.0157012939453125,1.0685272216796875,1.1164093017578125
1.88475,0.9605865478515625,0.931121826171875,0.9244842529296875,0.936065673828125,0.96661376953125,1.01226806640625,1.065582275390625,1.1153411865234375
1.9745,0.956634521484375,0.92730712890625,0.919769287109375,0.9307403564453125,0.9629974365234375,1.011077880859375,1.0644989013671875,1.114288330078125
2.06425,0.9543304443359375,0.9232330322265625,0.9188232421875,0.930206298828125,0.9580841064453125,1.0043487548828125,1.060760498046875,1.112762451171875
2.154,0.9558258056640625,0.9249114990234375,0.914337158203125,0.9237060546875,0.9562530517578125,1.0043487548828125,1.059600830078125,1.111297607421875
2.24375,0.950469970703125,0.9194488525390625,0.9126434326171875,0.9263153076171875,0.957916259765625,1.0040130615234375,1.0597381591796875,1.113250732421875
2.3335,0.963775634765625,0.9325103759765625,0.9206695556640625,0.930450439453125,0.9608154296875,1.0073699951171875,1.0626678466796875,1.11407470703125
2.42325,0.950225830078125,0.9214019775390625,0.91552734375,0.926971435546875,0.9591827392578125,1.0077362060546875,1.0618896484375,1.110382080078125
2.513,0.956298828125,0.9276580810546875,0.9204559326171875,0.92950439453125,0.9585418701171875,1.0072174072265625,1.0633392333984375,1.11273193359375
2.60275,0.9579010009765625,0.92791748046875,0.9202728271484375,0.930267333984375,0.9615478515625,1.0098419189453125,1.062469482421875,1.110382080078125
2.6925,0.9549407958984375,0.925445556640625,0.9195404052734375,0.930328369140625,0.9606170654296875,1.008636474609375,1.063507080078125,1.1121368408203125
2.78225,0.947296142578125,0.9169158935546875,0.911102294921875,0.9278564453125,0.963623046875,1.01043701171875,1.0630645751953125,1.113616943359375
2.872,0.9569854736328125,0.9267730712890625,0.9194793701171875,0.932098388671875,0.965301513671875,1.014190673828125,1.067718505859375,1.1153564453125
2.96175,0.94744873046875,0.918914794921875,0.91339111328125,0.92779541015625,0.9632720947265625,1.01409912109375,1.0682373046875,1.114654541015625
3.0515,0.951934814453125,0.92218017578125,0.9151458740234375,0.928955078125,0.9645233154296875,1.0127716064453125,1.065155029296875,1.114898681640625
3.14125,0.9550323486328125,0.9215087890625,0.913055419921875,0.92779541015625,0.963409423828125,1.012786865234375,1.0680999755859375,1.1190948486328125
3.231,0.9493255615234375,0.9197235107421875,0.9171295166015625,0.9350433349609375,0.9701080322265625,1.0164794921875,1.06817626953125,1.11474609375
3.32075,0.9533233642578125,0.928070068359375,0.92626953125,0.939910888671875,0.9713897705078125,1.016143798828125,1.06402587890625,1.1099700927734375
