# Time (seconds),f0_f0_f0,f0_f0_f1,f0_f0_f2,f0_f0_f3,f0_f0_f4,f0_f0_f5,f0_f0_f6,f0_f0_f7
0.897,1.0113983154296875,1.02581787109375,1.0511627197265625,1.063385009765625,1.0612030029296875,1.0449676513671875,1.019500732421875,0.9930419921875
0.936,1.005645751953125,1.02264404296875,1.0476837158203125,1.060516357421875,1.0584869384765625,1.0429534912109375,1.018096923828125,0.992706298828125
0.975,1.012115478515625,1.028900146484375,1.051849365234375,1.0628662109375,1.0587005615234375,1.0410919189453125,1.016876220703125,0.992645263671875
1.014,1.014373779296875,1.031097412109375,1.05572509765625,1.0653076171875,1.0589599609375,1.0403289794921875,1.0149993896484375,0.988861083984375
1.053,1.0184478759765625,1.0364532470703125,1.0609893798828125,1.0683746337890625,1.059661865234375,1.04168701171875,1.0185089111328125,0.99420166015625
1.092,1.014801025390625,1.03314208984375,1.059814453125,1.0709381103515625,1.0642547607421875,1.0450592041015625,1.018768310546875,0.9917144775390625
1.131,1.0129547119140625,1.0316009521484375,1.0570220947265625,1.068756103515625,1.0638275146484375,1.045867919921875,1.0196533203125,0.9928436279296875
1.17,0.9996490478515625,1.0176544189453125,1.04736328125,1.06304931640625,1.0592193603515625,1.0398712158203125,1.014251708984375,0.9897003173828125
1.209,1.0069122314453125,1.02252197265625,1.0489501953125,1.0633697509765625,1.0599212646484375,1.0443572998046875,1.0211181640625,0.9937286376953125
1.248,1.0032501220703125,1.01947021484375,1.044921875,1.0587310791015625,1.0576324462890625,1.042510986328125,1.0168609619140625,0.9907379150390625
1.287,1.006378173828125,1.0210113525390625,1.0472412109375,1.0618438720703125,1.0591888427734375,1.0422821044921875,1.01605224609375,0.990234375
1.326,1.0104522705078125,1.0270233154296875,1.0533599853515625,1.0662994384765625,1.0616302490234375,1.043914794921875,1.018768310546875,0.9920654296875
1.365,1.016326904296875,1.032135009765625,1.055694580078125,1.0670318603515625,1.0629119873046875,1.0460357666015625,1.021209716796875,0.9949951171875
1.404,0.997406005859375,1.0167388916015625,1.0455322265625,1.0601348876953125,1.058685302734375,1.0420074462890625,1.0171356201171875,0.98980712890625
1.443,1.0066375732421875,1.0243682861328125,1.049560546875,1.0608673095703125,1.0590057373046875,1.044281005859375,1.0176849365234375,0.9882049560546875
1.482,1.012847900390625,1.0282745361328125,1.052734375,1.0673675537109375,1.067352294921875,1.0511016845703125,1.0223236083984375,0.992034912109375
1.521,1.0041046142578125,1.0191192626953125,1.0465545654296875,1.0647430419921875,1.0638427734375,1.04754638671875,1.02301025390625,0.9954986572265625
1.56,1.010650634765625,1.0269622802734375,1.0537109375,1.0671234130859375,1.06512451171875,1.0484619140625,1.0215606689453125,0.992156982421875
1.599,1.0142974853515625,1.0296173095703125,1.051666259765625,1.0644378662109375,1.06231689453125,1.0473175048828125,1.0239410400390625,0.995941162109375
1.638,1.01763916015625,1.032470703125,1.0520782470703125,1.06243896484375,1.0623931884765625,1.04766845703125,1.0202178955078125,0.9890289306640625
1.677,1.010650634765625,1.02569580078125,1.048492431640625,1.06097412109375,1.0578765869140625,1.040069580078125,1.0140533447265625,0.990509033203125
1.716,1.01141357421875,1.02630615234375,1.0513153076171875,1.062591552734375,1.059814453125,1.0426788330078125,1.0146331787109375,0.9874420166015625
1.755,1.006622314453125,1.022247314453125,1.046844482421875,1.0581207275390625,1.0543670654296875,1.0379180908203125,1.0140838623046875,0.9873046875
1.794,1.0142669677734375,1.0288543701171875,1.0506134033203125,1.060699462890625,1.05950927734375,1.0456695556640625,1.019500732421875,0.9910736083984375
1.833,1.0129852294921875,1.0264892578125,1.0504608154296875,1.0635833740234375,1.0599822998046875,1.0443115234375,1.020751953125,0.993072509765625
1.872,1.0086212158203125,1.02410888671875,1.04876708984375,1.0626068115234375,1.0616607666015625,1.0458526611328125,1.0189361572265625,0.9908905029296875
1.911,1.0142059326171875,1.028839111328125,1.0519561767578125,1.066253662109375,1.0656890869140625,1.05206298828125,1.0264739990234375,0.9960174560546875
1.95,1.014373779296875,1.02978515625,1.0541534423828125,1.06756591796875,1.06597900390625,1.050933837890625,1.025115966796875,0.9967803955078125
1.989,1.0087738037109375,1.0243072509765625,1.049713134765625,1.0657196044921875,1.0652313232421875,1.0486907958984375,1.020782470703125,0.99151611328125
2.028,1.01556396484375,1.0301971435546875,1.052520751953125,1.0659332275390625,1.0652923583984375,1.0491790771484375,1.021331787109375,0.9907379150390625
2.067,1.0117034912109375,1.027435302734375,1.0533905029296875,1.0659942626953125,1.0628204345703125,1.04559326171875,1.0167236328125,0.985626220703125
2.106,1.0159912109375,1.034454345703125,1.059967041015625,1.0733795166015625,1.0677032470703125,1.0448455810546875,1.0125885009765625,0.98236083984375
2.145,1.010467529296875,1.02996826171875,1.0557403564453125,1.066802978515625,1.0644989013671875,1.047576904296875,1.016632080078125,0.9853668212890625
2.184,1.0085601806640625,1.0286865234375,1.0555572509765625,1.0671844482421875,1.06219482421875,1.0410003662109375,1.010528564453125,0.9820556640625
2.223,1.007476806640625,1.025665283203125,1.0515289306640625,1.063690185546875,1.060211181640625,1.0408172607421875,1.0123748779296875,0.9860076904296875
2.262,1.005584716796875,1.021575927734375,1.0478668212890625,1.06182861328125,1.0594329833984375,1.0422515869140625,1.0151214599609375,0.9883270263671875
2.301,1.0024261474609375,1.019622802734375,1.0469818115234375,1.062255859375,1.061492919921875,1.0448150634765625,1.017425537109375,0.9899444580078125
2.34,1.0112152099609375,1.0265960693359375,1.0510101318359375,1.06365966796875,1.059539794921875,1.0413818359375,1.0149688720703125,0.988311767578125
2.379,1.01025390625,1.0274810791015625,1.0519256591796875,1.063323974609375,1.0594329833984375,1.0415802001953125,1.0158843994140625,0.9907073974609375
2.418,1.011077880859375,1.0267791748046875,1.049591064453125,1.0599822998046875,1.0568389892578125,1.04046630859375,1.01544189453125,0.990234375
2.457,1.01513671875,1.029266357421875,1.051025390625,1.062744140625,1.0615692138671875,1.04681396484375,1.020599365234375,0.9933929443359375
2.496,1.009124755859375,1.0256195068359375,1.04766845703125,1.05914306640625,1.058868408203125,1.0445709228515625,1.0204620361328125,0.9938812255859375
2.535,1.01025390625,1.0251617431640625,1.049346923828125,1.062744140625,1.062347412109375,1.0471954345703125,1.0203094482421875,0.9910430908203125
2.574,1.0201873779296875,1.03619384765625,1.0582122802734375,1.069244384765625,1.0670013427734375,1.05047607421875,1.0221710205078125,0.990936279296875
2.613,1.010986328125,1.0260162353515625,1.0477752685546875,1.0585784912109375,1.056976318359375,1.040496826171875,1.0148468017578125,0.9892120361328125
2.652,1.0134735107421875,1.0277557373046875,1.05072021484375,1.0622406005859375,1.0592803955078125,1.044036865234375,1.0210113525390625,0.99468994140625
2.691,1.018280029296875,1.02874755859375,1.0497589111328125,1.063323974609375,1.0603485107421875,1.0432281494140625,1.0185699462890625,0.9930572509765625
2.73,1.0106658935546875,1.0262451171875,1.0498809814453125,1.0608673095703125,1.057403564453125,1.0398406982421875,1.01470947265625,0.9915618896484375
2.769,1.00762939453125,1.0244140625,1.0484161376953125,1.0595245361328125,1.058685302734375,1.0447845458984375,1.0193634033203125,0.9920501708984375
2.808,1.0136871337890625,1.02880859375,1.0531768798828125,1.0658111572265625,1.06201171875,1.044647216796875,1.01800537109375,0.9903717041015625
2.847,1.0173797607421875,1.032379150390625,1.052703857421875,1.063079833984375,1.061431884765625,1.046295166015625,1.0199432373046875,0.9903411865234375
2.886,1.0103759765625,1.0286407470703125,1.054412841796875,1.066192626953125,1.061004638671875,1.043121337890625,1.0163421630859375,0.9884796142578125
2.925,1.0132293701171875,1.0286102294921875,1.0511322021484375,1.0630645751953125,1.0609130859375,1.04443359375,1.01849365234375,0.9920501708984375
2.964,1.017181396484375,1.0322418212890625,1.0548858642578125,1.0661163330078125,1.062530517578125,1.0460662841796875,1.02142333984375,0.9947357177734375
3.003,1.0140533447265625,1.030303955078125,1.053802490234375,1.06549072265625,1.0626678466796875,1.045806884765625,1.0195465087890625,0.9918060302734375
3.042,1.012237548828125,1.0301666259765625,1.0565185546875,1.0666351318359375,1.059814453125,1.0417327880859375,1.017974853515625,0.993560791015625
3.081,1.0100250244140625,1.026153564453125,1.050323486328125,1.06317138671875,1.0597991943359375,1.04180908203125,1.01678466796875,0.9912109375
3.12,1.0126800537109375,1.0295257568359375,1.0546875,1.0659637451171875,1.063140869140625,1.0485992431640625,1.02191162109375,0.9912872314453125
3.159,1.0192718505859375,1.0367279052734375,1.0619964599609375,1.073822021484375,1.0687103271484375,1.049072265625,1.0212249755859375,0.99249267578125
3.198,1.0116424560546875,1.03009033203125,1.054229736328125,1.0659027099609375,1.0625152587890625,1.04693603515625,1.0222625732421875,0.99481201171875
3.237,1.006011962890625,1.0240936279296875,1.0520172119140625,1.06695556640625,1.062591552734375,1.0437164306640625,1.0196075439453125,0.994415283203125
3.276,1.0219573974609375,1.0386199951171875,1.06097412109375,1.07196044921875,1.0681915283203125,1.05029296875,1.02386474609375,0.9959716796875
