# Time (seconds),f0_f0_f0,f0_f0_f1,f0_f0_f2,f0_f0_f3,f0_f0_f4,f0_f0_f5,f0_f0_f6,f0_f0_f7
0.039,1.05108642578125,1.07806396484375,1.0868072509765625,1.0642852783203125,1.019500732421875,0.9642181396484375,0.9097442626953125,0.864990234375
0.078,1.05615234375,1.0829315185546875,1.089630126953125,1.0645294189453125,1.021148681640625,0.9677581787109375,0.91058349609375,0.8642730712890625
0.117,1.051177978515625,1.080169677734375,1.0888214111328125,1.0647125244140625,1.019866943359375,0.963653564453125,0.90704345703125,0.8629913330078125
0.156,1.0575714111328125,1.08502197265625,1.09307861328125,1.0686187744140625,1.0237274169921875,0.9686737060546875,0.9121246337890625,0.8660736083984375
0.195,1.06121826171875,1.08905029296875,1.093841552734375,1.067535400390625,1.023101806640625,0.9677276611328125,0.910125732421875,0.86456298828125
0.234,1.0602264404296875,1.086944580078125,1.0931549072265625,1.0677032470703125,1.0231170654296875,0.967529296875,0.9125518798828125,0.8687896728515625
0.273,1.049835205078125,1.0803680419921875,1.0893096923828125,1.066070556640625,1.0210113525390625,0.9647979736328125,0.9074859619140625,0.8629608154296875
0.312,1.0576019287109375,1.08599853515625,1.0950164794921875,1.0696563720703125,1.0202789306640625,0.9627532958984375,0.9101409912109375,0.866668701171875
0.351,1.05792236328125,1.0856170654296875,1.091888427734375,1.067230224609375,1.0230255126953125,0.9663848876953125,0.9095458984375,0.864654541015625
0.39,1.05645751953125,1.08355712890625,1.089569091796875,1.0653839111328125,1.02166748046875,0.9660186767578125,0.9089202880859375,0.86279296875
0.429,1.05865478515625,1.08624267578125,1.092071533203125,1.066436767578125,1.020721435546875,0.9649505615234375,0.9099884033203125,0.866424560546875
0.468,1.0605926513671875,1.08685302734375,1.0902862548828125,1.0639190673828125,1.02044677734375,0.9664154052734375,0.910491943359375,0.86541748046875
0.507,1.05938720703125,1.0844268798828125,1.090789794921875,1.0676422119140625,1.0221405029296875,0.9660797119140625,0.910888671875,0.866363525390625
0.546,1.0646209716796875,1.090423583984375,1.094635009765625,1.0675048828125,1.0221099853515625,0.9676666259765625,0.9107208251953125,0.8645477294921875
0.585,1.0581817626953125,1.0860595703125,1.092926025390625,1.06500244140625,1.017791748046875,0.9647064208984375,0.910614013671875,0.865325927734375
0.624,1.05682373046875,1.0872802734375,1.0933685302734375,1.064697265625,1.0183258056640625,0.9654083251953125,0.9107818603515625,0.866668701171875
0.663,1.0558013916015625,1.08642578125,1.0956268310546875,1.0686798095703125,1.020172119140625,0.9642333984375,0.908111572265625,0.864044189453125
0.702,1.0532684326171875,1.0828399658203125,1.09295654296875,1.0690765380859375,1.0221710205078125,0.96478271484375,0.9093780517578125,0.86639404296875
0.741,1.05120849609375,1.0783538818359375,1.0848236083984375,1.060791015625,1.01678466796875,0.9608612060546875,0.9044952392578125,0.8607940673828125
0.78,1.0550079345703125,1.082733154296875,1.08856201171875,1.06268310546875,1.018890380859375,0.9656829833984375,0.9102935791015625,0.865753173828125
0.819,1.061248779296875,1.086639404296875,1.0931854248046875,1.0678253173828125,1.02288818359375,0.966522216796875,0.9096527099609375,0.8644866943359375
0.858,1.0558929443359375,1.083984375,1.090850830078125,1.065216064453125,1.0192718505859375,0.9639129638671875,0.909393310546875,0.8667144775390625
0.897,1.0565948486328125,1.085296630859375,1.092437744140625,1.0657806396484375,1.018035888671875,0.962677001953125,0.908843994140625,0.86468505859375
0.936,1.0538787841796875,1.082061767578125,1.091217041015625,1.0649871826171875,1.019012451171875,0.9647979736328125,0.910308837890625,0.86712646484375
0.975,1.0619049072265625,1.0888671875,1.0950469970703125,1.0682525634765625,1.022674560546875,0.9673309326171875,0.910919189453125,0.86553955078125
1.014,1.0546112060546875,1.08099365234375,1.0879974365234375,1.065582275390625,1.022216796875,0.96624755859375,0.9080352783203125,0.863067626953125
1.053,1.051116943359375,1.07861328125,1.0875091552734375,1.0648040771484375,1.0195770263671875,0.9625701904296875,0.9056396484375,0.8616180419921875
1.092,1.05975341796875,1.0870208740234375,1.093994140625,1.070068359375,1.0232696533203125,0.965179443359375,0.908660888671875,0.8636627197265625
