# Time (seconds),f0_f0_f0,f0_f0_f1,f0_f0_f2,f0_f0_f3,f0_f0_f4,f0_f0_f5,f0_f0_f6,f0_f0_f7
0.039,1.07489013671875,1.105682373046875,1.1121826171875,1.085296630859375,1.033538818359375,0.9681396484375,0.9029998779296875,0.8502960205078125
0.078,1.0654296875,1.0986785888671875,1.1072998046875,1.0783538818359375,1.0276947021484375,0.9649505615234375,0.9018707275390625,0.850494384765625
0.117,1.0728759765625,1.1048736572265625,1.1122894287109375,1.084442138671875,1.031829833984375,0.9674224853515625,0.903350830078125,0.8526611328125
0.156,1.0704498291015625,1.103424072265625,1.11151123046875,1.0827178955078125,1.031036376953125,0.96673583984375,0.9013824462890625,0.850250244140625
0.195,1.0616912841796875,1.0952301025390625,1.10565185546875,1.0782623291015625,1.0276947021484375,0.9650726318359375,0.901702880859375,0.8516082763671875
0.234,1.06097412109375,1.092437744140625,1.1020355224609375,1.078704833984375,1.030975341796875,0.9673919677734375,0.90289306640625,0.8520050048828125
0.273,1.0709075927734375,1.101837158203125,1.107574462890625,1.07855224609375,1.0281829833984375,0.9664154052734375,0.9030914306640625,0.851837158203125
0.312,1.072296142578125,1.104522705078125,1.1111602783203125,1.0827484130859375,1.0316925048828125,0.969696044921875,0.905364990234375,0.85174560546875
0.351,1.0691070556640625,1.100067138671875,1.1094512939453125,1.0828399658203125,1.030731201171875,0.96820068359375,0.9056854248046875,0.853851318359375
0.39,1.063995361328125,1.0956878662109375,1.1055755615234375,1.0787811279296875,1.027252197265625,0.964935302734375,0.90338134765625,0.8527069091796875
0.429,1.0757293701171875,1.1080169677734375,1.112579345703125,1.0816650390625,1.0303802490234375,0.9676513671875,0.904754638671875,0.8544769287109375
0.468,1.0690460205078125,1.1028289794921875,1.1094207763671875,1.08013916015625,1.030548095703125,0.968658447265625,0.9040985107421875,0.851348876953125
0.507,1.0705413818359375,1.10211181640625,1.1079559326171875,1.0809173583984375,1.0312652587890625,0.9670257568359375,0.9022216796875,0.8502349853515625
0.546,1.0702056884765625,1.1026611328125,1.1124267578125,1.0865020751953125,1.035614013671875,0.970672607421875,0.905181884765625,0.8534393310546875
0.585,1.067626953125,1.100494384765625,1.1092071533203125,1.08111572265625,1.028961181640625,0.9654388427734375,0.90185546875,0.8519134521484375
0.624,1.0710296630859375,1.102813720703125,1.1100006103515625,1.0819854736328125,1.02947998046875,0.964813232421875,0.900360107421875,0.8480987548828125
0.663,1.072723388671875,1.1039581298828125,1.1103057861328125,1.0814056396484375,1.0298309326171875,0.9670867919921875,0.904815673828125,0.855743408203125
0.702,1.0719146728515625,1.1029815673828125,1.110107421875,1.0828704833984375,1.031280517578125,0.9677581787109375,0.9044189453125,0.8535003662109375
0.741,1.0660552978515625,1.0980987548828125,1.1077117919921875,1.0808563232421875,1.0300750732421875,0.96588134765625,0.9011077880859375,0.85028076171875
0.78,1.0683135986328125,1.098907470703125,1.1058197021484375,1.0793914794921875,1.030670166015625,0.968017578125,0.904754638671875,0.8540802001953125
0.819,1.07403564453125,1.10540771484375,1.1110076904296875,1.0824432373046875,1.0319061279296875,0.9680023193359375,0.9037322998046875,0.8534698486328125
0.858,1.062103271484375,1.0968475341796875,1.1073760986328125,1.080596923828125,1.0306396484375,0.968231201171875,0.9036407470703125,0.8516387939453125
0.897,1.066802978515625,1.0987548828125,1.10888671875,1.0823974609375,1.030609130859375,0.9655303955078125,0.902069091796875,0.8516845703125
0.936,1.0638275146484375,1.0970458984375,1.1070098876953125,1.0821380615234375,1.0311431884765625,0.9647064208984375,0.900299072265625,0.8520355224609375
0.975,1.0679931640625,1.101409912109375,1.11053466796875,1.0826873779296875,1.030731201171875,0.9666595458984375,0.9019317626953125,0.851287841796875
1.014,1.066497802734375,1.1004791259765625,1.109588623046875,1.081817626953125,1.0295562744140625,0.9640960693359375,0.9002227783203125,0.851593017578125
1.053,1.0779876708984375,1.10906982421875,1.113739013671875,1.08526611328125,1.033782958984375,0.9681396484375,0.902252197265625,0.8505401611328125
1.092,1.062255859375,1.095184326171875,1.106597900390625,1.0804901123046875,1.0286712646484375,0.9655914306640625,0.9020233154296875,0.8502960205078125
1.131,1.070159912109375,1.099945068359375,1.1075592041015625,1.0821533203125,1.0327606201171875,0.968719482421875,0.903900146484375,0.852874755859375
1.17,1.06793212890625,1.1014404296875,1.1092681884765625,1.081024169921875,1.0301513671875,0.966522216796875,0.9027862548828125,0.8510284423828125
1.209,1.0714111328125,1.1016693115234375,1.1086578369140625,1.0815887451171875,1.0313262939453125,0.9669189453125,0.9023284912109375,0.85052490234375
1.248,1.067840576171875,1.1028594970703125,1.1119384765625,1.0828094482421875,1.0301666259765625,0.96563720703125,0.9013519287109375,0.8502655029296875
1.287,1.0730743408203125,1.103546142578125,1.1098175048828125,1.08172607421875,1.0301666259765625,0.966339111328125,0.903900146484375,0.8527984619140625
1.326,1.065277099609375,1.0956878662109375,1.10430908203125,1.0767059326171875,1.026611328125,0.9659576416015625,0.904541015625,0.851898193359375
1.365,1.06634521484375,1.099884033203125,1.110015869140625,1.0827789306640625,1.031463623046875,0.9673309326171875,0.901611328125,0.84991455078125
1.404,1.0772705078125,1.10968017578125,1.1154632568359375,1.0848388671875,1.03118896484375,0.9684295654296875,0.9060211181640625,0.8548126220703125
1.443,1.0660552978515625,1.0976104736328125,1.105377197265625,1.077850341796875,1.026641845703125,0.9631195068359375,0.900238037109375,0.8505401611328125
1.482,1.068389892578125,1.099884033203125,1.10906982421875,1.0810394287109375,1.0287933349609375,0.9651947021484375,0.9033203125,0.8525543212890625
1.521,1.068634033203125,1.100341796875,1.1098175048828125,1.0832366943359375,1.031402587890625,0.9667510986328125,0.90240478515625,0.8498687744140625
1.56,1.0617218017578125,1.0970611572265625,1.1094207763671875,1.08087158203125,1.026336669921875,0.9642181396484375,0.9037322998046875,0.853057861328125
1.599,1.063201904296875,1.0973968505859375,1.107513427734375,1.0808563232421875,1.0311737060546875,0.9679412841796875,0.903228759765625,0.8516082763671875
1.638,1.0706787109375,1.105621337890625,1.11273193359375,1.08154296875,1.028900146484375,0.9679412841796875,0.90576171875,0.85284423828125
1.677,1.068359375,1.0995330810546875,1.1064300537109375,1.077972412109375,1.027008056640625,0.9646148681640625,0.9016571044921875,0.852325439453125
1.716,1.0653533935546875,1.097198486328125,1.107025146484375,1.081817626953125,1.0308074951171875,0.96600341796875,0.902069091796875,0.851226806640625
1.755,1.0569000244140625,1.0937957763671875,1.1062164306640625,1.078338623046875,1.0277252197265625,0.96484375,0.89996337890625,0.8485565185546875
1.794,1.075286865234375,1.1061248779296875,1.11309814453125,1.0859527587890625,1.0350341796875,0.9698638916015625,0.9046478271484375,0.8523712158203125
1.833,1.062225341796875,1.0981903076171875,1.1074676513671875,1.07867431640625,1.02764892578125,0.9643707275390625,0.902069091796875,0.852203369140625
1.872,1.070892333984375,1.104522705078125,1.112457275390625,1.0839996337890625,1.032989501953125,0.9700775146484375,0.9053192138671875,0.8521728515625
1.911,1.0679473876953125,1.1021575927734375,1.1110382080078125,1.0825653076171875,1.0321197509765625,0.9690704345703125,0.9045867919921875,0.8525848388671875
1.95,1.0640411376953125,1.0970001220703125,1.105926513671875,1.078521728515625,1.02777099609375,0.9653472900390625,0.902374267578125,0.8512115478515625
1.989,1.06353759765625,1.0971527099609375,1.10638427734375,1.08026123046875,1.0302276611328125,0.966217041015625,0.9011077880859375,0.8503265380859375
2.028,1.0738525390625,1.104583740234375,1.1093902587890625,1.0803985595703125,1.02899169921875,0.965606689453125,0.9028472900390625,0.8526611328125
2.067,1.0718536376953125,1.1044464111328125,1.11279296875,1.084747314453125,1.03326416015625,0.970428466796875,0.9056854248046875,0.8532257080078125
2.106,1.0659332275390625,1.098419189453125,1.10858154296875,1.081085205078125,1.0300445556640625,0.96661376953125,0.90234375,0.85137939453125
2.145,1.065704345703125,1.0978851318359375,1.1067962646484375,1.0802154541015625,1.0306396484375,0.968292236328125,0.9055633544921875,0.85382080078125
2.184,1.0605316162109375,1.0950164794921875,1.104644775390625,1.079071044921875,1.0293731689453125,0.9658050537109375,0.901336669921875,0.8506927490234375
2.223,1.071502685546875,1.1039581298828125,1.110626220703125,1.0828399658203125,1.032562255859375,0.9691009521484375,0.9058990478515625,0.85601806640625
2.262,1.06884765625,1.10223388671875,1.1106109619140625,1.0823974609375,1.0310516357421875,0.967926025390625,0.9044647216796875,0.8532867431640625
2.301,1.0605010986328125,1.0919342041015625,1.102691650390625,1.079010009765625,1.028839111328125,0.963165283203125,0.897735595703125,0.8497772216796875
2.34,1.071746826171875,1.1063995361328125,1.1150665283203125,1.085205078125,1.0335540771484375,0.9691009521484375,0.9030914306640625,0.850616455078125
2.379,1.061492919921875,1.0937347412109375,1.1049652099609375,1.0795440673828125,1.0283355712890625,0.9644012451171875,0.89947509765625,0.848968505859375
2.418,1.068450927734375,1.101715087890625,1.1096954345703125,1.081512451171875,1.029327392578125,0.9645233154296875,0.90155029296875,0.8524169921875
2.457,1.0701904296875,1.1030426025390625,1.1109466552734375,1.0804443359375,1.02716064453125,0.9645233154296875,0.902740478515625,0.852752685546875
2.496,1.05914306640625,1.0948638916015625,1.10699462890625,1.0808868408203125,1.02838134765625,0.962738037109375,0.89886474609375,0.849273681640625
2.535,1.0749969482421875,1.1071929931640625,1.1105499267578125,1.0807647705078125,1.030120849609375,0.967132568359375,0.903411865234375,0.8507080078125
2.574,1.07098388671875,1.1038665771484375,1.1093902587890625,1.0789794921875,1.0281982421875,0.9674224853515625,0.90643310546875,0.854461669921875
